s1905	s1816	s1616
-0.360881776	0.696131885	0.161280841
-0.886343241	-0.165737197	-0.389411747
-1.573185444	0.054862022	-0.7842713
-0.953457475	-0.519374132	-0.112894036
0	-0.068712682	0.415037513
1.317190051	0.925410807	0.202308238
1.780069113	1.158697844	0.415037513
0.553078413	1.599797726	0.800691187
0.734598517	0.618129432	-0.954196334
-0.801454425	-1.456638336	-1.895302653
-1.407175422	-0.689299107	-0.096215315
-1.407175422	0.346324801	-1.681177855
-0.07275641	0.283393562	0.505235374
0.444302052	0.66119808	-0.235378027
0.278715998	0.16868192	-0.199308813
1.080489874	0.709871948	-0.199308813
-0.701918721	-0.153246254	0.104697369
1.544996023	0.128324091	-0.895302653
1.654225111	-0.725825071	-1.954196334
1.035046935	-0.256339669	1.090197802
-0.590887368	0.022195727	-0.031364135
-0.258312047	0.14864409	-0.7842713
1.499715209	1.183529615	0.610588253
-1.202816963	-0.707446456	-0.539158881
-0.110558406	0.703018248	-0.291231304
-0.316027492	1.464506149	-1.291231394
0.797183037	0.877515972	-0.838719189
-1.316027522	-0.381870568	-0.811238468
-2.930737495	0.138519883	0.984403133
-0.407175392	-0.503432512	-0.838719189
-0.301380724	1.044055223	0.318822145
-0.097847372	-0.229867473	-0.63226819
0.113656819	1.102514982	-0.656515837
-0.244236887	-0.881944239	-0.757799089
-2.345774889	-1.725825071	-2.954196215
0.964080453	0.14864409	-0.584962547
-0.2302977	-0.216811329	0.161280841
0.298081309	0.372477055	-0.539158881
-0.060372695	-0.902702749	-0.329705417
-0.097847372	0.464506209	-0.451695949
0.66171968	1.319689751	0.736965537
0.810729623	0.770132482	0.65066576
0.400179535	0.977457464	0.202308238
0.520473719	-0.744440675	-0.451695949
0.870162487	1.431716204	0.188761562
2.04367733	1.88359046	1.104697347
0.830813885	-1.153246284	-1.83871913
0.417990774	0.346324801	0.809569299
0.705887318	-0.396517336	-0.895302653
0.345387012	0.439983904	0.119052649
0.391190737	0.431716263	0.403355718
0.592824578	-0.057030886	-0.164119422
-0.471305758	-0.584962428	-0.811238468
-0.097847372	0.044055283	0.415037513
0.608421445	-0.022542536	0.689659834
-0.886343241	-0.568283677	-1.181606889
-1.801454425	-0.10433656	0.505235374
-0.701918721	0.363812208	0.936574578
2.375324249	1.264897108	1.175086617
-0.590887368	-0.022542536	-1.253756642
0.035046905	1.269543409	0.835880578
0.229133934	0.158697844	-0.656515837
1.814096451	0.808951795	0.505235374
1.709507585	0.588685691	0.887105942
1.377601624	0.646984279	-0.310340136
0.32665047	1.107713938	-0.096215315
-0.760812283	0	-0.838719189
3.505974054	0.654108703	-0.063425414
-0.2302977	-0.10433656	-0.451695949
0.011777163	0.16868192	-0.272372305
0.512206078	-1.178337216	-1.83871913
1.964080334	0.716693223	-0.146841437
3.730149984	3.206730366	3.011588097
0.023458958	-0.057030886	0.483208954
-0.345774889	-0.725825071	-1.015596867
0.426814646	0.72348243	-0.217230707
1.151411653	0.783188641	-0.838719189
-0.216491908	-1.426264763	-0.310340136
-0.060372695	-0.128584221	-1.451696038
1.474404097	1.951668739	2.075551033
-1.843274593	-0.801773787	-0.291231304
0.921011567	1.310700893	-0.369233757
1.426814556	1.603482723	0.944656909
-0.471305758	-0.618909836	0.242200911
-0.360881776	-1.178337216	-0.43063435
0.66171968	-2.057030916	-0.984570026
-0.07275641	-0.725825071	-0.731803894
0.914752603	-0.725825071	-0.63226819
-0.07275641	-0.10433656	-0.63226819
-0.110558406	0.581229806	0.727627635
0.444302052	0.488618612	0.030696772
0.229133934	1.419225454	0.318822145
-0.471305758	-0.116409391	-0.451695949
0.883043766	1.038621426	1.023083568
0.592824578	1.427564621	-0.40987584
0.354664773	1.138519764	-0.34933421
-0.07275641	-0.763299704	-0.181606829
-0.17584981	0.654108703	0.537656784
-0.538419962	1.076235533	2.111892939
0.608421445	-0.725825071	-0.866733551
-2.407175303	-0.568283677	-1.895302653
1.040806174	0.796127737	0.175086632
-0.422942698	-0.283306837	0.268196106
-1.07275641	-1.584962368	-1.494764686
-0.07275641	-0.487665236	-0.164119422
-1.316027522	-0.671377182	0.537656784
0.046542555	-0.966833055	-1.539158821
1.482890606	0.834262788	0.318822145
1.734598398	2.664729834	2.982441664
-0.645335197	0.301655769	-0.047305755
-0.048094377	1.333068609	2.12261939
-0.645335197	-1.725825071	-1.369233727
1.108181596	0.966052711	0.030696772
0.124545127	-0.153246254	1.787270665
0.113656819	-0.653675199	-0.924448967
-0.886343241	-1.725825071	-0.895302653
-0.048094377	0.246160626	0.331205845
0.391190737	0.971766293	0.355659008
0.057947308	-0.243042842	-0.954196334
-0.573185384	-1.033947229	-1.63226819
1.400179505	0.966052711	0.69924587
0.544996023	0.815321267	0.355659008
0.091630399	-0.44137162	-0.811238468
1.540937781	1.049468756	0.670294523
-0.286881179	0.618129432	0.293731183
0.046542555	-0.068712682	0.21572873
0.982151985	0.581229806	0.281020135
1.584962487	0.236700296	0.718228996
-0.17584981	-0.535493791	-1.181606889
-1.886343241	1.246160507	1.415037513
-0.316027492	0.456378341	1.03069675
-0.645335197	0.840521753	0.579782248
-1	-0.44137162	-1.146841407
-1.976541042	-1.178337216	-0.895302653
0.069262594	-0.256339669	-0.164119422
-1.258312106	0.75032407	-0.07972721
0.98812592	-0.689299107	-0.954196334
0.569108486	-0.216811329	-1.253756642
0.951905608	1.038621426	1.510689735
1.264019489	0.255559266	0.670294523
-0.438884318	0.310700893	-0.473069578
-0.149377629	-0.256339669	-1.253756642
1.702257752	0.512334764	0.827163339
0.783508062	1.081529856	0.460841149
0.669175506	-0.381870568	-1.731803894
-0.136321485	-0.821402609	-0.217230707
0.345387012	-0.116409391	0.43812111
-3.123382568	-1.966833115	-3.369233608
-0.455003977	-0.861480117	0.548304021
0.156725496	-0.456638366	0.161280841
-0.886343241	-1.725825071	-0.866733551
-1.760812283	-2.923764467	-1.253756642
1.892629862	3.686609268	1.584962487
0.461580008	-0.045442939	0.861720622
0.654225111	-0.068712682	1.755461931
0.288431138	0.283393562	1.209034085
-0.645335197	0.472588539	0.242200911
-0.060372695	0.217591465	0.516123652
-1.123382449	-0.551795602	-0.584962547
-0.216491908	-0.367371023	-0.112894036
-0.422942698	-0.782408535	-0.43063435
2.53482914	2.851410151	1.595267415
-2.68280983	-1.128584146	-1.954196334
1.113656759	0.840521753	1.175086617
-0.68280983	-0.256339669	-0.34933421
-1.149377584	-1.229867458	-1.047305822
0.278715998	0.573735237	0.809569299
-0.455003977	0.372477055	2.225712776
0.683972478	1.831123114	2.805137157
-0.01187408	1.994397163	-0.494764656
1.713118792	-0.618909836	-0.731803894
0.046542555	-0.881944239	0.030696772
-0.01187408	-0.472068399	-1.954196334
0.102685571	0.16868192	1.420843124
-0.189270318	-0.396517336	-0.096215315
0.584962487	0.72348243	0.66051352
0.32665047	-1.689299107	-0.608421445
0.124545127	1.862216949	1.261741042
-1.438884377	0.363812208	1.835880518
0.307667345	-0.396517336	1.318822145
2.283581734	3.078885078	2.645716667
0.124545127	0.756957114	-0.494764656
0.023458958	0.16868192	0.66051352
-0.68280983	-1.801773787	-0.757799089
0.461580008	1.577487469	-0.451695949
0.035046905	0.573735237	-0.757799089
-0.286881179	-0.216811329	-0.584962547
-0.504472613	-1.551795483	-0.954196334
-0.136321485	0.827976525	0.680009663
-0.407175392	-1.080489874	-0.7842713
0.470142096	-0.923764348	-0.516791105
0.600644112	-0.243042842	-0.40987584
-1.760812283	-1.229867458	-2.015596628
-0.822212934	-0.923764348	-0.608421445
-1.573185444	-1.1043365	-0.656515837
-0.407175392	-0.092363924	0.015430026
1.156725407	1.193343878	1.281020164
-0.216491908	-0.551795602	-1.63226819
0.219009727	1.01667881	1.680009723
-0.760812283	-0.707446456	-1.83871913
0.124545127	-0.636187792	-0.07972721
0.268934995	-3.426264763	-0.584962547
-1.202816963	-1.01122725	-0.516791105
0.32665047	-0.707446456	-0.984570026
0.561115742	-1.153246284	-0.164119422
-0.407175392	0.682259738	-0.757799089
0.288431138	-2.153246164	0.202308238
-0.286881179	-0.653675199	-0.310340136
-0.822212934	-1.801773787	-0.494764656
-0.843274474	-0.707446456	-0.369233757
-1.721284032	-1.653675318	-0.473069578
0.146078259	0.033166975	0.558873236
-0.68280983	-0.310787559	-1.146841407
1.156725407	-0.519374132	1.140321255
-0.2302977	0.319689691	0.494264126
1.086070895	-0.033947289	-0.07972721
-0.930737376	0.423401058	-0.584962547
-1.286881208	-1.519374132	-1.895302653
0.830813885	1.333068609	1.281020164
0	-0.689299107	-0.757799089
2.522533178	3.488618612	2.692062616
1.967108011	4.128324032	3.021174192
0.288431138	0.255559266	0.21572873
0.623851538	0.776675403	0.736965537
-0.085247353	-1.1043365	0
-0.110558406	0.128324091	0.630766213
-0.740912795	-1.283306837	-1.369233727
1.312436581	1.398163795	0.460841149
0.278715998	-0.243042842	-0.063425414
3.904523611	4.663847446	4.284208298
-0.085247353	0.044055283	0.853158534
-1.258312106	-0.44137162	-1.329705477
-0.976541042	-0.861480117	0.188761562
1.382145643	-0.426264733	0.630766213
-0.843274474	-0.426264733	-0.329705417
-1.048094392	-0.707446456	-0.811238468
-1.286881208	-0.945137978	1.564128995
-0.330824494	-0.801773787	-0.063425414
-0.202816993	0.033166975	0.268196106
-0.52134639	-0.338801891	-1.217230678
0.268934995	0.022195727	-0.473069578
0.705887318	1.783188581	1.755461931
-0.626956582	-0.487665236	-1.079727173
0.080489844	-1.178337216	0.25525707
-0.330824494	-0.923764348	-0.329705417
-0.136321485	-0.861480117	0.281020135
0.091630399	1.6469841	0.558873236
0.229133934	0.535667241	0.090197816
0.249171764	-0.165737197	0.030696772
-1.230297685	-2.203872204	-1.112894058
-1.230297685	-2.057030916	-1.40987587
0.373043448	-0.744440675	-0.43063435
0.146078259	-0.744440675	-0.516791105
-0.216491908	-0.243042842	0
0.124545127	-0.269760162	0.343484163
-0.123382434	-0.203872278	0.188761562
0.229133934	-1.763299704	-1.181606889
-0.301380724	-0.080489844	-0.217230707
-0.801454425	-1.256339669	-0.608421445
-0.721283972	-0.165737197	0.045803647
0.046542555	-1.128584146	-0.681177914
1.11911118	-0.945137978	-0.181606829
0.400179535	0.709871948	-0.584962547
2.797183037	2.775042295	0.944656909
-0.345774889	-0.923764348	-0.539158881
-0.048094377	-0.966833055	-0.494764656
-0.590887368	-0.966833055	-1.047305822
-0.721283972	-0.503432512	1.675160289
0.069262594	-1.203872204	-1.217230678
-0.286881179	-1.229867458	-1.369233727
1.516345859	-0.256339669	0.268196106
0.461580008	-0.881944239	-0.146841437
-0.645335197	-0.653675199	-1.015596867
-1.538419962	-1.725825071	-0.866733551
-0.780990303	-0.456638366	-0.272372305
0.198545635	-0.487665236	-0.181606829
0.363883406	0.14864409	-1.40987587
0.354664773	-1.01122725	0.25525707
0.705887318	0.118055791	-0.015596837
-0.01187408	-0.269760162	-0.031364135
-0.110558406	-0.671377182	-0.389411747
-0.801454425	-0.519374132	-0.494764656
0.470142096	-0.636187792	-0.217230707
-0.286881179	1.52404809	0.718228996
-0.216491908	-0.165737197	0.43812111
-0.136321485	-0.310787559	0.175086632
-0.136321485	-1.1043365	0.25525707
-0.455003977	-1.426264763	0.045803647
-0.822212934	-0.165737197	0.090197816
0.188203692	-0.022542536	0.415037513
-0.2302977	-0.601836205	-0.235378027
-0.149377629	-1.256339669	0.030696772
-0.663950861	-0.487665236	-1.015596867
-0.760812283	-0.092363924	-0.757799089
-1.230297685	-1.1043365	-1.63226819
-0.721283972	1.076235533	0.548304021
-0.272525907	-0.353015751	-0.291231304
-0.330824494	0.33750093	1.045803666
0.495527416	-0.801773787	0.133266494
0.616157055	-0.033947289	0.202308238
0.964080453	-0.178337216	-0.07972721
-0.162552997	0.107713848	-0.291231304
-0.422942698	-1.338801861	-0.838719189
-0.149377629	-0.535493791	0.21572873
-1.573185444	-2.618909836	-2.217230558
-0.760812283	-0.411314338	0.161280841
0.354664773	1.143590927	1.69924593
0.177787095	-0.080489844	0.526930392
-0.202816993	-0.653675199	-0.146841437
-0.780990303	3.019439936	2.057030916
0.069262594	-0.601836205	-0.494764656
-0.376148522	-1.229867458	-0.7842713
-0.555697978	0.044055283	0.483208954
-0.149377629	-1.283306837	-0.389411747
-0.760812283	-0.945137978	0.318822145
-0.801454425	-0.367371023	-0.07972721
-0.345774889	-1.057030916	0.030696772
-1.230297685	-2.153246164	-1.954196334
-0.376148522	-0.782408535	-0.706268847
-0.048094377	-0.296981752	0.630766213
0.298081309	-0.44137162	0.147341669
-0.590887368	-0.689299107	-0.494764656
1.259087205	0.054862022	0.887105942
1.146078229	0.907636106	0.818393171
0.259087235	-0.367371023	0.526930392
-0.504472613	-0.707446456	-0.34933421
-0.438884318	0.588685691	2.00387311
-0.216491908	0.118055791	0.318822145
-0.097847372	-1.178337216	-1.079727173
-0.035919547	-0.153246254	0.015430026
-1.149377584	-0.19104825	0.460841149
0.741687894	0.188445151	0.992222607
0.208813936	-1.128584146	-0.291231304
0	-0.902702749	-0.516791105
0.208813936	-1.1043365	-0.40987584
0.102685571	-1.080489874	-0.063425414
-1.407175422	-1.367371082	-1.369233727
1.930349588	2.181065559	2.25525713
0.93962729	0.796127737	1.505235314
1.063616037	0.581229806	0.015430026
-0.097847372	0.668252885	0.343484163
-0.407175392	0.198226154	0.331205845
-0.136321485	0.646984279	1.147341609
0.167294711	-0.902702749	0.379704475
0.069262594	-1.396517277	-0.706268847
-0.07275641	-0.966833055	-0.063425414
0.870162487	-1.01122725	-0.494764656
0.239187688	-1.057030916	-0.272372305
-2.023846626	-1.763299704	-2.146841288
0.409112662	0.696131885	1.385653734
-0.189270318	0.086804867	1.060754061
-0.953457475	0.55862838	-0.310340136
-0.422942698	0.464506209	0.175086632
-0.422942698	-0.653675199	0.306331187
0.188203692	0.033166975	0.281020135
-0.17584981	-1.841302156	-0.984570026
-0.189270318	-1.763299704	-0.681177914
0.046542555	-1.88194418	-0.954196334
-0.391578555	-1.283306837	-0.310340136
-0.930737376	-1.283306837	-0.731803894
-0.455003977	-0.472068399	0.59012419
-0.301380724	1.770132542	2.435256004
0.057947308	-1.618909836	-1.015596867
-0.149377629	-0.707446456	-0.40987584
-0.17584981	-0.744440675	-0.112894036
-0.68280983	-0.841302156	0.43812111
0.035046905	0.301655769	0.680009663
0.683972478	0.076235652	0.689659834
-0.272525907	0.227177501	0.379704475
0.249171764	-1.551795483	-2.015596628
-1	-0.902702749	-1.494764686
0.102685571	-1.338801861	-1.015596867
-0.455003977	-0.519374132	-0.40987584
0.608421445	-0.243042842	0.21572873
0.889441609	0.044055283	0.736965537
-0.17584981	-0.324726731	0.379704475
0.249171764	-0.396517336	-0.310340136
0.113656819	1.283393621	-0.43063435
0.727474093	1.092060566	0.175086632
-0.376148522	-0.057030886	-0.096215315
-0.68280983	-0.689299107	0.045803647
0.544996023	-1.256339669	-0.56187892
-0.01187408	-0.782408535	-0.895302653
-0.626956582	-0.945137978	-0.40987584
-0.573185384	-2.153246164	-0.146841437
-0.316027492	-0.923764348	0.075551048
-0.538419962	-0.165737197	-0.681177914
0.156725496	0.852958858	-0.129767835
-0.407175392	-1.128584146	-0.838719189
-0.760812283	-1.426264763	-0.451695949
0.837446928	-0.128584221	0.569365621
0.409112662	0.255559266	0.090197816
-0.060372695	-0.618909836	0.075551048
2.474404097	0.255559266	1.22239244
0.135351866	-0.744440675	0.119052649
-0.843274474	-0.725825071	0.391578555
-0.760812283	0.076235652	0.782769263
-1.438884377	-1.229867458	-0.047305755
-1.682809949	-0.165737197	0.045803647
-1.345774889	-1.283306837	-0.811238468
0.417990774	-0.861480117	-0.7842713
-0.701918721	-1.283306837	-0.63226819
0.080489844	-0.216811329	1.188761592
0.713118792	-0.19104825	0.318822145
1.59673965	0.808951795	-0.063425414
-0.258312047	-0.165737197	0.133266494
-0.345774889	-0.966833055	-1.291231394
0.363883406	-0.269760162	0.25525707
0.146078259	0.14864409	-0.310340136
-0.760812283	-0.618909836	1.537656784
0.883043766	2.655884266	2.075551033
-0.555697978	-0.203872278	1.075551033
0.698619246	0.756957114	0.620712459
2.298081398	0.346324801	0.494264126
-0.17584981	-0.584962428	-0.731803894
0.167294711	-1.057030916	-0.811238468
-0.626956582	-1.178337216	-0.681177914
-0.216491908	-0.338801891	0.483208954
0.135351866	-0.243042842	0.242200911
-0.272525907	-0.535493791	-0.096215315
-0.2302977	0.840521753	-0.129767835
2.127254248	2.926882029	2.696855545
0.553078413	0.618129432	1.097465873
0.734598517	0.496567488	1.075551033
0.577057362	1.346324682	1.060754061
-0.843274474	-1.01122725	-0.954196334
-0.258312047	-1.153246284	-0.473069578
-0.930737376	-1.725825071	-0.924448967
-0.721283972	-0.381870568	-0.731803894
-0.035919547	0.274174929	0.104697369
-0.286881179	-0.821402609	-0.369233757
0.011777163	-0.519374132	-0.096215315
0.31719014	-1.01122725	0.755461931
-0.760812283	-0.744440675	0.25525707
-0.538419962	-0.841302156	0.355659008
-2.023846626	-2.1043365	-1.329705477
-1.538419962	1.065588474	0.25525707
0.307667345	0.097297251	-0.43063435
0.461580008	0.696131885	1.053298235
-0.590887368	-0.296981752	0.045803647
-1.645335197	-1.801773787	-1.217230678
1.12995863	3.016678572	1.015430093
-0.097847372	0.456378341	0.030696772
0.035046905	-0.902702749	0.060754064
0.239187688	-0.353015751	0.403355718
0.495527416	0.097297251	0.42662546
0.259087235	-0.165737197	0.293731183
1.234169483	0.283393562	0.992222607
-1.345774889	-1.841302156	-0.253756642
0.47865358	0.054862022	1.325027227
-1.286881208	-1.456638336	-0.681177914
-0.538419962	0.065588415	0.045803647
0.219009727	-0.068712682	0.43812111
1.156725407	0.328622818	1.090197802
0.208813936	0.512334764	-0.291231304
-0.438884318	-0.535493791	-0.146841437
-1.760812283	-1.618909836	0.472068399
2.93499589	2.67352128	0.968635857
-0.244236887	-0.19104825	-0.047305755
0.810729623	-0.19104825	0.610588253
0.616157055	1.535667181	-0.516791105
1.911612988	2.005580902	3.245476007
-0.422942698	-0.140862539	-0.112894036
-1.538419962	-0.503432512	0.379704475
-0.538419962	-1.178337216	-0.369233757
0.249171764	0.543361664	-0.031364135
-0.085247353	0.310700893	-0.34933421
0.069262594	-1.01122725	0.449525863
-0.060372695	-0.707446456	-0.681177914
1.298081279	2.845198393	2.10108614
1.183004737	2.198226213	1.521537185
0.268934995	-0.338801891	1.235628247
0.345387012	-1.841302156	-0.516791105
-1	-2.1043365	-0.146841437
-0.07275641	-0.584962428	0.680009663
-1.504472613	-0.19104825	-0.924448967
-0.504472613	0.74366039	1.248743773
0.495527416	0.783188641	1.526930332
0.669175506	-0.503432512	0.119052649
-1.573185444	-0.472068399	-1.731803894
-0.149377629	-1.178337216	-0.811238468
0.046542555	-0.426264733	1.00773561
0.577057362	0.588685691	0.030696772
-1	-0.671377182	-0.07972721
-0.52134639	-0.153246254	-0.63226819
-0.701918721	-0.01122725	0.119052649
0	0.264897168	0.318822145
0.577057362	1.207941294	1.996116519
-1.538419962	-1.487665176	-0.838719189
0.102685571	0.065588415	0.343484163
0.895811081	-0.988859475	-0.63226819
-0.760812283	-0.353015751	0.119052649
1.005900621	-0.725825071	-0.389411747
-0.272525907	-0.283306837	-0.235378027
-3.023846626	-3.1043365	-1.539158821
-1.801454425	-1.128584146	0.075551048
0.198545635	-1.153246284	-0.838719189
0.470142096	-0.519374132	0.318822145
0.951905608	-1.256339669	-0.291231304
1.452966809	0.535667241	0.147341669
-0.608809233	-0.725825071	-0.369233757
1.312436581	-0.519374132	0.25525707
-0.90836966	-2.153246164	-1.451696038
0.177787095	-1.153246284	-0.608421445
-0.216491908	-0.881944239	-0.199308813
-0.52134639	-1.128584146	-0.43063435
0.444302052	-0.725825071	0.25525707
0.208813936	0.292553604	0.21572873
-0.149377629	-0.487665236	0.391578555
-0.976541042	0.566201568	-0.811238468
-0.801454425	-1.01122725	-0.129767835
-1.843274593	-1.128584146	-1.954196334
-1.097847342	-1.203872204	-1.731803894
-1.123382449	-1.519374132	-1.112894058
0.883043766	-0.689299107	0.268196106
-0.202816993	-1.229867458	-0.539158881
1.29326427	0.512334764	0.670294523
0.452966899	-0.283306837	-0.112894036
-0.590887368	-0.782408535	0.853158534
1.797183037	1.269543409	0.318822145
0.188203692	-1.1043365	-0.608421445
0.417990774	-0.472068399	-0.516791105
-1.023846745	-1.426264763	-1.40987587
-1.123382449	-0.535493791	0.075551048
-0.52134639	-0.821402609	0.188761562
1.557102561	1.292553663	2.03448844
0.135351866	0.480625868	1.090197802
-1.123382449	-0.551795602	0.630766213
2.916319847	2.701299906	1.645716548
-0.244236887	-0.178337216	-0.494764656
-0.645335197	-1.229867458	-0.516791105
0.035046905	-0.653675199	-0.07972721
-0.701918721	-0.653675199	0.25525707
0.713118792	0.966052711	0.318822145
0.824150205	0.439983904	0.558873236
0.994075179	0.852958858	0.449525863
-0.52134639	-1.966833115	-1.731803894
-0.035919547	-0.128584221	0.516123652
0.844049692	1.713286638	0.992222607
0.091630399	-0.324726731	0.43812111
0.146078259	-0.411314338	0.133266494
-0.162552997	0.065588415	-0.369233757
-1.438884377	-1.203872204	-0.681177914
-0.258312047	-0.945137978	-0.584962547
0.057947308	-0.966833055	0.090197816
0.958005786	0.566201568	1.261741042
-0.085247353	-0.801773787	0.242200911
1.224080682	1.610824585	0.620712459
-0.487793863	-0.283306837	0.242200911
-0.110558406	-0.744440675	-0.473069578
0.091630399	-0.945137978	-0.217230707
-0.760812283	-1.128584146	-1.329705477
-2.286881208	-1.584962368	-1.181606889
-0.886343241	-0.636187792	1.097465873
-0.189270318	-0.426264733	0.188761562
0.268934995	-1.396517277	0.736965537
-0.843274474	-0.841302156	-0.494764656
-0.330824494	-0.503432512	0.548304021
0.741687894	-0.396517336	0.293731183
2.326650381	-0.165737197	0.030696772
0.146078259	-0.092363924	-0.329705417
0.249171764	-0.44137162	-0.015596837
0.268934995	-0.671377182	-0.235378027
0.654225111	0.33750093	0.69924587
-0.316027492	-0.568283677	0.202308238
-0.504472613	-1.080489874	-0.56187892
-1.097847342	-1.801773787	0.944656909
-0.930737376	-2.153246164	0.718228996
-0.376148522	-0.269760162	0.175086632
-0.202816993	-0.128584221	-0.451695949
0.417990774	-0.068712682	0.870232105
-0.663950861	-0.671377182	-0.895302653
0.669175506	0.188445151	0.844545424
0.219009727	0.389652252	0.318822145
-0.422942698	-0.861480117	-0.473069578
-0.573185384	-0.881944239	-2.217230558
-0.740912795	-1.618909836	-0.369233757
0.146078259	-0.618909836	-0.473069578
-0.930737376	-1.456638336	-1.369233727
-0.01187408	-1.080489874	-0.811238468
0.824150205	0.464506209	1.750860095
-0.110558406	-1.01122725	-0.181606829
1.307667375	0.264897168	3.00387311
-0.258312047	-0.269760162	0.147341669
-0.721283972	-1.367371082	-0.757799089
-0.780990303	0.415037572	0.800691187
-2.175849676	-2.367371082	-2.217230558
0.249171764	-1.88194418	-0.096215315
1.029264569	-0.269760162	1.068171501
0.914752603	1.011140585	0.736965537
-0.930737376	0.581229806	1.972593904
1.298081279	-0.165737197	0.505235374
-1.682809949	-2.487665176	-2.217230558
-1.538419962	-0.551795602	-0.838719189
-0.953457475	-0.243042842	0.343484163
0.156725496	-0.057030886	0.21572873
-0.316027492	-0.861480117	-0.015596837
0.47865358	-0.283306837	-0.096215315
-0.123382434	-0.601836205	-0.063425414
-1.123382449	-1.396517277	-0.954196334
0.803972244	1.20309186	-0.031364135
-0.663950861	-0.636187792	-0.731803894
-1.023846745	0.716693223	0.030696772
-0.316027492	-1.033947229	-0.272372305
0.102685571	0.925410807	0.992222607
-0.360881776	-0.519374132	-0.235378027
-1.760812283	-0.671377182	-0.369233757
-1.504472613	-2.310787439	-1.731803894
1.086070895	1.17859745	-0.217230707
0.259087235	-0.338801891	-2.291231155
-1.048094392	-1.033947229	-0.954196334
-0.930737376	-0.966833055	0.689659834
-0.68280983	-0.456638366	0.59012419
-1.258312106	-0.801773787	0.391578555
-2.230297565	-1.923764467	0.161280841
-0.407175392	-0.923764348	-0.146841437
-0.202816993	-0.472068399	-0.811238468
-0.272525907	-0.080489844	0.268196106
-0.760812283	-0.045442939	1.045803666
0.994075179	-0.763299704	-0.866733551
-0.391578555	-0.503432512	-0.63226819
-0.843274474	0.044055283	-0.063425414
-0.360881776	-0.080489844	-0.235378027
-0.843274474	-1.618909836	-0.866733551
-0.01187408	-0.923764348	-0.253756642
0.66171968	-0.140862539	-0.253756642
-0.471305758	-0.584962428	0.175086632
-0.953457475	-1.057030916	-0.310340136
0.188203692	-0.153246254	0.318822145
-0.060372695	-0.022542536	0.281020135
-2.07275629	-0.296981752	-0.181606829
-1.645335197	-2.426264763	-1.584962487
0.035046905	-1.057030916	-1.291231394
-1.843274593	-0.782408535	-1.047305822
-0.930737376	-1.801773787	-0.7842713
-0.52134639	-0.945137978	0.415037513
0.32665047	0.423401058	-0.584962547
-0.360881776	0.363812208	-0.389411747
-0.286881179	-0.080489844	0.355659008
-0.780990303	-1.229867458	0.119052649
0.32665047	0.011140555	1.090197802
-1.230297685	-0.988859475	-0.584962547
-0.149377629	-0.671377182	-0.63226819
1.373043418	0.889639676	1.331205845
0.762749553	-0.456638366	0.640750289
-0.360881776	-1.283306837	0.242200911
-0.286881179	-0.584962428	0.403355718
0.124545127	0.33750093	0.367731839
0.146078259	0.846753776	-0.07972721
-0.272525907	-1.203872204	-0.235378027
0.669175506	0.128324091	-0.181606829
0.363883406	2.173648119	1.483208895
0.057947308	-0.584962428	-0.181606829
0.444302052	-0.801773787	0
-0.52134639	-1.1043365	-0.731803894
-0.930737376	-0.283306837	0.229025543
0.146078259	-0.801773787	-0.56187892
1.17255044	0.66119808	0.060754064
0.810729623	1.381090164	0.147341669
-0.286881179	-0.923764348	0.355659008
-0.244236887	0.118055791	-0.07972721
0.229133934	1.060235262	0.403355718
-0.471305758	0.011140555	-0.494764656
-0.780990303	1.937139988	1.126177073
0.914752603	-0.022542536	-0.43063435
0.734598517	0.512334764	-0.129767835
-0.90836966	-1.128584146	0.175086632
0.373043448	0.236700296	-0.199308813
-0.316027492	0.118055791	-0.451695949
0.011777163	-1.367371082	-1.112894058
-0.316027492	-1.338801861	-0.43063435
-0.801454425	-0.324726731	-0.181606829
0	1.027691841	0.516123652
0.146078259	-0.671377182	-0.096215315
1.140725017	0.625397444	1.312590122
-0.760812283	0.682259738	1.090197802
0.470142096	-0.821402609	0
1.17255044	0.66119808	-0.164119422
-0.504472613	-0.140862539	-0.681177914
1.229133844	0.044055283	-0.181606829
-0.272525907	-0.966833055	-0.731803894
0.857165217	0.207941294	1.548303962
0.156725496	0	-0.015596837
-0.645335197	-0.033947289	-0.811238468
0	-0.689299107	-0.608421445
-0.123382434	1.112894058	-0.235378027
-0.123382434	-1.456638336	-1.369233727
3.973897219	4.591471672	3.932516575
-0.07275641	-0.243042842	-0.451695949
0.776621699	0.33750093	0.708768666
0.198545635	0.689212501	-0.34933421
-0.740912795	-0.519374132	-0.272372305
-0.360881776	-0.503432512	-0.389411747
-0.149377629	-1.763299704	-1.369233727
0.091630399	-0.296981752	-0.329705417
0	-0.601836205	-1.584962487
-0.663950861	-0.092363924	-1.181606889
1.046542525	2.376790047	0.936574578
0.452966899	2.227177382	1.075551033
-0.590887368	-0.296981752	-0.129767835
1.052256107	1.922463417	1.940621376
0.921011567	1.610824585	0.960686982
-0.645335197	0.398163736	-0.656515837
-0.2302977	-0.128584221	0.268196106
0.023458958	0.389652252	0.060754064
0.373043448	1	0.689659834
-0.097847372	-0.19104825	-0.34933421
0.259087235	-0.324726731	-0.56187892
-0.360881776	-0.671377182	-0.838719189
0.863678455	-0.283306837	-0.129767835
1.09163034	0.98877281	0.449525863
0.600644112	-0.068712682	-0.40987584
-0.376148522	2.019439936	0.960686982
